100206,5.434687978975963,4.079990317813987,2.7483694239296477
100307,5.509906379480806,3.3268950198210496,2.3139595626313554
100408,5.2848168399653686,3.9300751563841265,2.6922234689849156
100610,5.389100567286286,3.7302277197476084,2.0453199201640246
101006,5.54361539651126,3.903044629535928,2.768906194646435
101107,5.31918652528417,4.159763645997321,1.9400331438552278
101309,5.4119076846876055,3.9810869062794034,2.8082131771229237
101410,5.5329713413671175,4.021421903830221,2.572951533498909
101915,5.447101882662618,4.118195544531565,2.9233103043374795
102008,5.3683555090637345,4.022821014108603,2.501730601784472
102109,5.260679786008598,3.783905923646882,2.557502077604526
102311,5.385718194467339,3.688527708389351,2.386981696134388
102513,5.402785974656353,3.56627326926888,2.376107272711686
102614,5.515751688555169,3.937123146624785,2.735569546563861
102715,5.459543298004171,4.195405035265887,2.2394989537752195
102816,5.372299679027279,3.5985047342947785,2.173064836564683
103010,5.456658391102937,4.323199713711168,3.2374446116521107
103111,5.470411622530507,3.8796366598923884,2.9348628412234055
103212,5.4464737222397295,4.045087170517584,2.972818115485326
103414,5.502852325018481,3.4786093350148377,2.181555326930706
103515,5.492742103876876,3.7652852596384707,2.149827240489038
103818,5.430550891503136,3.7870979890420324,2.5753756291379144
104012,5.475362869488028,4.001496284081617,2.952380781921485
104416,5.312705491317908,3.7125157190484273,2.3620283850705883
104820,5.4626820855514495,4.0430717343984455,2.7001770651375665
105014,5.504286721259606,3.818279583525276,2.608667209281168
105115,5.516565548658243,4.238958236295778,3.4205854547825343
105216,5.397642314946088,3.519540621286975,1.8800869016361623
105620,5.412506702509354,4.08502665797762,2.612480393349492
105923,5.365317592846448,4.188219019207177,2.3447358799735345
106016,5.4136573457804715,3.9302768775355985,2.3032872343510093
106319,5.234882789653838,4.164621278931458,2.8603852342172904
106521,5.528646399417778,4.0303236180646635,2.8860547715850386
106824,5.424150817225931,3.899898278272945,2.3794279541804597
107018,5.428555292909968,3.766281081923564,2.33533749096723
107220,5.480548954746891,4.053617260721139,3.078296681982429
107321,5.51576836671307,3.893819892080316,2.3173511624222285
107422,5.355439992822338,4.1744771710783946,3.0891151657200804
107725,5.500920043851741,3.740039147491597,2.3873143808021813
108020,5.411615679225367,4.240333076924906,2.9820496984124527
108121,5.457442605487366,4.054849361217941,2.5732974718999744
108222,5.3151779826742125,3.7770203226323855,2.2066686788537138
108323,5.459358288851291,3.9926988983122715,2.2859055115086355
108525,5.448778100364836,4.290841236572052,3.1679247099082763
108828,5.185939397172461,3.705280007395327,2.2892414772669283
109123,5.404613204104028,3.7106971217960427,2.304103639163374
109325,5.386606934794432,3.9716475328928187,2.8194404197775764
109830,5.560117652962809,3.682567031702884,2.4437046472876114
110007,5.571558578980954,3.7793745995641634,2.4800831889300996
110411,5.308961254875671,3.738635261962743,2.7360422771412716
110613,5.366334358577779,4.190472853265395,2.246919295604673
111009,5.477619979121476,4.287321987047394,2.8475651291358446
111211,5.355950798614958,4.130089924101528,2.237498365995512
111312,5.45090545589705,3.7924059807248214,2.762595147424676
111413,5.425275924960906,3.8861956131753406,2.5408599991879814
111514,5.522931894334635,4.0603193708550505,2.8754559675344384
111716,5.492958983418491,3.640990889521068,1.958987834704534
112112,5.3020618588380595,3.9925352004410466,2.6438609753748357
112314,5.391210559249493,3.838111077610822,2.846895851173163
112516,5.515094886552095,3.9444291531562867,2.712738546083193
112819,5.490182346466603,3.925588020684931,2.9010940925921735
112920,5.230293187442574,3.9580358230133523,2.731425009840783
113215,5.4098442553570525,4.180263888824255,3.135879836543237
